address,areacode,contentid,contenttypeid,firstimage,mapx,mapy,title
"제주특별자치도 제주시 조천읍 선교로 569-36","39","1162240","12","http://tong.visitkorea.or.kr/cms/resource/85/3433085_image2_1.jpg","126.7142575546","33.4569020299","제주도 국가지질공원"
"제주특별자치도 서귀포시 산록남로 2847-37 (상효동)","39","264590","12","http://tong.visitkorea.or.kr/cms/resource/95/3035595_image2_1.jpg","126.5860192949","33.3072442933","한라산 백록담"
"제주특별자치도 제주시 조천읍 북촌3길 3","39","2661523","12","http://tong.visitkorea.or.kr/cms/resource/80/3069280_image2_1.jpg","126.6886966222","33.5460528680","북촌리 4·3길"
"제주특별자치도 제주시 한경면 용금로 545","39","1945592","12","http://tong.visitkorea.or.kr/cms/resource/88/3477988_image2_1.jpg","126.2381599336","33.3372049375","송아오름"
"제주특별자치도 서귀포시 남원읍 태위로 522-12","39","600584","12","http://tong.visitkorea.or.kr/cms/resource/67/3024967_image2_1.jpg","126.7028238197","33.2737526275","금호리조트 제주아쿠아나"
"제주특별자치도 서귀포시 월산로 30 (강정동)","39","3071718","12","http://tong.visitkorea.or.kr/cms/resource/87/3071687_image2_1.jpg","126.4943532290","33.2633393524","엉또돌다카페앤농원"
"제주특별자치도 제주시 애월읍 곽지리 1565","39","127870","12","http://tong.visitkorea.or.kr/cms/resource/30/3053130_image2_1.jpg","126.3031045774","33.4485353054","곽지해수욕장"
"제주특별자치도 제주시 구좌읍 김녕로 148-11","39","2027184","12","http://tong.visitkorea.or.kr/cms/resource/35/3408135_image2_1.jpg","126.7536019143","33.5539724801","금룡사(제주)"
"제주특별자치도 서귀포시 안덕면 중산간서로 1881","39","780778","12","http://tong.visitkorea.or.kr/cms/resource/22/3024622_image2_1.jpg","126.3218259602","33.2889726923","이상한나라의 앨리스"
"제주특별자치도 서귀포시 이중섭로 29 (서귀동)","39","1620936","12","http://tong.visitkorea.or.kr/cms/resource/36/3403036_image2_1.jpg","126.5644697732","33.2455202067","이중섭거리"
"제주특별자치도 서귀포시 안덕면 병악로 44-33","39","2753082","12","http://tong.visitkorea.or.kr/cms/resource/61/3368161_image2_1.jpg","126.3647390979","33.2801410085","파더스가든"
"제주특별자치도 제주시 조천읍 조함해안로 519-10","39","126451","12","http://tong.visitkorea.or.kr/cms/resource/00/3354600_image2_1.jpg","126.6683567720","33.5439000013","함덕해수욕장 (함덕 서우봉 해변)"
"제주특별자치도 서귀포시 표선면 녹산로 381-17","39","1812994","12","http://tong.visitkorea.or.kr/cms/resource/62/3071962_image2_1.jpg","126.7356684832","33.3834771540","조랑말체험공원"
"제주특별자치도 서귀포시 표선면 남조로 1487-73","39","1898484","12","http://tong.visitkorea.or.kr/cms/resource/70/3023770_image2_1.jpg","126.6742707606","33.3952748674","붉은오름자연휴양림"
"제주특별자치도 서귀포시 안덕면 평화로319번길 31-11","39","987913","12","http://tong.visitkorea.or.kr/cms/resource/43/3402943_image2_1.jpg","126.3055443214","33.2763404987","점보빌리지"
"제주특별자치도 제주시 1100로 3118","39","2765293","12","","126.4857633249","33.4649252707","귤향기 감귤체험농장"
"제주특별자치도 제주시 추자면 대서리","39","2863882","12","http://tong.visitkorea.or.kr/cms/resource/68/2863868_image2_1.JPG","126.2866221544","33.9612503055","나바론하늘길"
"제주특별자치도 제주시 한림읍 금능남로 76","39","2858860","12","http://tong.visitkorea.or.kr/cms/resource/55/2858455_image2_1.jpg","126.2360869133","33.3811722638","액티브파크 제주"
"제주특별자치도 서귀포시 대정읍 송악관광로 424","39","128802","12","http://tong.visitkorea.or.kr/cms/resource/82/3405582_image2_1.jpg","126.2905304868","33.2074256509","마라도가는여객선"
"제주특별자치도 제주시 한림읍 한림로 176","39","127860","12","http://tong.visitkorea.or.kr/cms/resource/73/3053373_image2_1.jpg","126.2267487402","33.3854910837","금능석물원"
"제주특별자치도 제주시 구좌읍 종달리","39","2779454","12","http://tong.visitkorea.or.kr/cms/resource/58/2799758_image2_1.jpg","126.9111143136","33.5077301412","종달리 수국길"
"제주특별자치도 제주시 한경면 청수리","39","1945414","12","http://tong.visitkorea.or.kr/cms/resource/85/3477985_image2_1.jpg","126.2379580475","33.2978565065","새신오름"
"제주특별자치도 서귀포시 표선면 가시리","39","1884505","12","http://tong.visitkorea.or.kr/cms/resource/92/3477392_image2_1.jpg","126.6876111209","33.4018299117","가문이오름(감은이오름)"
"제주특별자치도 제주시 한림읍 명월리","39","127909","12","http://tong.visitkorea.or.kr/cms/resource/63/3477863_image2_1.jpg","126.2662091182","33.3890302004","명월대"
"제주특별자치도 서귀포시 남원읍 516로 1042","39","1945208","12","http://tong.visitkorea.or.kr/cms/resource/92/3477492_image2_1.jpg","126.6094946439","33.3246677430","수악(물오름)"
"제주특별자치도 제주시 조천읍 교래리","39","1933217","12","http://tong.visitkorea.or.kr/cms/resource/44/3477944_image2_1.jpg","126.6540100777","33.4537041957","바늘오름"
"제주특별자치도 서귀포시 안덕면 상천리","39","1923590","12","http://tong.visitkorea.or.kr/cms/resource/41/3477441_image2_1.jpg","126.3932189204","33.3266196561","하늬복이오름"
"제주특별자치도 제주시 봉개동","39","1889809","12","http://tong.visitkorea.or.kr/cms/resource/47/3478047_image2_1.jpg","126.6125115262","33.4262287923","개오리오름"
"제주특별자치도 서귀포시 표선면 녹산로 554","39","1885746","12","http://tong.visitkorea.or.kr/cms/resource/61/3477261_image2_1.jpg","126.7231832338","33.3931758821","가세오름"
"제주특별자치도 서귀포시 중문상로17번길 51","39","778296","12","http://tong.visitkorea.or.kr/cms/resource/36/3477436_image2_1.jpg","126.4190406356","33.2490452970","광명사(제주)"
"제주특별자치도 제주시 구좌읍 송당리","39","1918646","12","http://tong.visitkorea.or.kr/cms/resource/04/3477804_image2_1.jpg","126.7610119406","33.4521283086","거슨새미오름"
"제주특별자치도 서귀포시 안덕면 동광리","39","1887493","12","http://tong.visitkorea.or.kr/cms/resource/06/3477406_image2_1.jpg","126.3497088457","33.3250274801","감낭오름"
"제주특별자치도 서귀포시 호근동","39","1887368","12","http://tong.visitkorea.or.kr/cms/resource/64/3477364_image2_1.jpg","126.5259918298","33.2777271543","각시바위오름"
"제주특별자치도 제주시 구좌읍 송당리","39","1351320","12","http://tong.visitkorea.or.kr/cms/resource/27/3011827_image2_1.jpg","126.7776133886","33.4473291064","아부오름"
"제주특별자치도 서귀포시 안덕면 감산리","39","126440","12","http://tong.visitkorea.or.kr/cms/resource/10/3023810_image2_1.jpg","126.3529100773","33.2573294533","안덕계곡"
"제주특별자치도 서귀포시 일주서로 1836","39","2940981","12","http://tong.visitkorea.or.kr/cms/resource/85/3423685_image2_1.jpg","126.3219962251","33.2514073999","루나폴"
"제주특별자치도 서귀포시 성산읍 섭지코지로 95","39","2048059","12","http://tong.visitkorea.or.kr/cms/resource/80/2986980_image2_1.jpg","126.9278590339","33.4328331325","아쿠아플라넷 제주"
"제주특별자치도 제주시 한림읍 금악리","39","1926379","12","http://tong.visitkorea.or.kr/cms/resource/89/3077589_image2_1.jpg","126.3302158047","33.3380257364","정물오름"
"제주특별자치도 제주시 우도면 우도해안길 252","39","598558","12","http://tong.visitkorea.or.kr/cms/resource/74/3011874_image2_1.jpg","126.9437532672","33.5026812286","우도산호해변 홍조단괴 서빈백사"
"제주특별자치도 서귀포시 서호동","39","127051","12","http://tong.visitkorea.or.kr/cms/resource/54/3477254_image2_1.jpg","126.5139125656","33.2668281661","고근산"
"제주특별자치도 제주시 애월읍 광령남서길 40","39","2661514","12","http://tong.visitkorea.or.kr/cms/resource/64/3017664_image2_1.jpg","126.4287993085","33.4438100372","휴림"
"제주특별자치도 서귀포시 성산읍 난산리","39","1926601","12","http://tong.visitkorea.or.kr/cms/resource/96/3477496_image2_1.jpg","126.8290126084","33.4081287094","모구리오름"
"제주특별자치도 제주시 한경면 청수리","39","1884191","12","http://tong.visitkorea.or.kr/cms/resource/72/3477972_image2_1.jpg","126.2466098987","33.3057279944","가마오름"
"제주특별자치도 제주시 조천읍 516로 1865","39","126436","12","http://tong.visitkorea.or.kr/cms/resource/04/3077604_image2_1.jpg","126.6203951135","33.3848945984","성판악"
"제주특별자치도 제주시 한경면 고산리","39","2704703","12","http://tong.visitkorea.or.kr/cms/resource/84/3477884_image2_1.jpg","126.1727968238","33.3078071658","당산봉"
"제주특별자치도 서귀포시 표선면 성읍리","39","1928045","12","http://tong.visitkorea.or.kr/cms/resource/83/3477483_image2_1.jpg","126.7728760781","33.3962624499","모지오름"
"제주특별자치도 제주시 서해안로 451 (용담삼동)","39","1925362","12","http://tong.visitkorea.or.kr/cms/resource/14/3053314_image2_1.jpg","126.4875702904","33.5183749384","어영공원"
"제주특별자치도 서귀포시 중문로105번길 37","39","988441","12","http://tong.visitkorea.or.kr/cms/resource/47/3477147_image2_1.jpg","126.5547483594","33.2470559950","선임교"
"제주특별자치도 제주시 구좌읍 종달논길","39","572960","12","http://tong.visitkorea.or.kr/cms/resource/30/3011830_image2_1.jpg","126.8320556271","33.4588064928","용눈이오름"
"제주특별자치도 서귀포시 표선면 토산중앙로16번길 1","39","129381","12","http://tong.visitkorea.or.kr/cms/resource/70/3477470_image2_1.jpg","126.7803857597","33.3085528077","서귀포 알토산마을"
"제주특별자치도 제주시 원당로16길 41","39","126458","12","http://tong.visitkorea.or.kr/cms/resource/19/3477919_image2_1.jpg","126.5984742947","33.5290560802","원당사지"
"제주특별자치도 서귀포시 안덕면 화순서동로 151","39","2738730","12","http://tong.visitkorea.or.kr/cms/resource/90/3370590_image2_1.jpg","126.3323756109","33.2635062261","화순곶자왈 생태탐방숲길"
"제주특별자치도 제주시 애월읍 광령남6길 54","39","2027203","12","http://tong.visitkorea.or.kr/cms/resource/31/3477831_image2_1.jpg","126.4243079199","33.4488149673","백제사"
"제주특별자치도 서귀포시 1100로 823","39","1890152","12","http://tong.visitkorea.or.kr/cms/resource/97/3477397_image2_1.jpg","126.4543696003","33.3073171985","거린사슴"
"제주특별자치도 서귀포시 중산간동로 4778 녹차가공공장","39","3009659","12","http://tong.visitkorea.or.kr/cms/resource/38/3009638_image2_1.jpg","126.7906832086","33.3813449392","성읍녹차마을"
"제주특별자치도 제주시 사라봉동길 61","39","316058","12","http://tong.visitkorea.or.kr/cms/resource/12/3477912_image2_1.jpg","126.5462929822","33.5175093027","보림사(제주)"
"제주특별자치도 제주시 서해안로 630","39","250412","12","http://tong.visitkorea.or.kr/cms/resource/49/3055849_image2_1.jpg","126.5045688690","33.5158588206","용두암해수랜드"
"제주특별자치도 제주시 삼양이동","39","129401","12","http://tong.visitkorea.or.kr/cms/resource/20/3039520_image2_1.jpeg","126.5852560795","33.5255284819","삼양해수욕장"
"제주특별자치도 제주시 제주대학로 102","39","2606696","12","http://tong.visitkorea.or.kr/cms/resource/93/3477793_image2_1.jpg","126.5624123787","33.4579467077","제주대 벚꽃길"
"제주특별자치도 제주시 이도일동","39","1960087","12","http://tong.visitkorea.or.kr/cms/resource/52/3477852_image2_1.jpg","126.5276032002","33.5060574951","귤림서원"
"제주특별자치도 제주시 사라봉동길 61","39","1069144","12","http://tong.visitkorea.or.kr/cms/resource/99/3053499_image2_1.jpg","126.5461513246","33.5176259547","사라봉"
"제주특별자치도 제주시 원당로16길 41","39","317558","12","http://tong.visitkorea.or.kr/cms/resource/77/3053877_image2_1.jpg","126.5978743444","33.5291588377","불탑사(제주)"
"제주특별자치도 서귀포시 1100로 1555","39","1861656","12","http://tong.visitkorea.or.kr/cms/resource/07/3314907_image2_1.jpg","126.4630149420","33.3576728826","1100고지습지"
"제주특별자치도 제주시 아연로 216-5","39","347234","12","http://tong.visitkorea.or.kr/cms/resource/08/1618608_image2_1.jpg","126.5100972799","33.4667615657","월정사(제주)"
"제주특별자치도 제주시 애월읍 중산간서로 6710-1","39","3037417","12","http://tong.visitkorea.or.kr/cms/resource/89/3037389_image2_1.jpg","126.4452558345","33.4605140048","미깡창고"
"제주특별자치도 서귀포시 안덕면 감산리","39","3026668","12","http://tong.visitkorea.or.kr/cms/resource/50/3026650_image2_1.jpg","126.3497828747","33.2436725784","안덕월라봉"
"제주특별자치도 서귀포시 안덕면 신화역사로 15","39","128150","12","http://tong.visitkorea.or.kr/cms/resource/41/3024741_image2_1.jpg","126.2893811780","33.3059564173","서광차밭"
"제주특별자치도 서귀포시 칠십리로 145 (서귀동)","39","1945578","12","http://tong.visitkorea.or.kr/cms/resource/84/3477284_image2_1.jpg","126.5689416339","33.2443787372","소남머리"
"제주특별자치도 제주시 애월읍 하귀동남2길 40-16","39","347233","12","http://tong.visitkorea.or.kr/cms/resource/11/3477811_image2_1.jpg","126.4140192709","33.4778338147","월영사(제주)"
"제주특별자치도 서귀포시 대정읍 상모리","39","128640","12","http://tong.visitkorea.or.kr/cms/resource/62/3024362_image2_1.jpg","126.2727654572","33.2031230704","알뜨르비행장 및 일본군 비행기 격납고"
"제주특별자치도 제주시 사라봉길 75 (건입동)","39","126454","12","http://tong.visitkorea.or.kr/cms/resource/84/3026884_image2_1.jpg","126.5462013564","33.5160372422","사라봉공원"
"제주특별자치도 서귀포시 호근동","39","3071744","12","http://tong.visitkorea.or.kr/cms/resource/19/3071719_image2_1.jpg","126.5262315324","33.2405340402","속골유원지"
"제주특별자치도 제주시 1100로 3198-8","39","2472824","12","http://tong.visitkorea.or.kr/cms/resource/73/2721573_image2_1.png","126.4857714937","33.4721633588","넥슨컴퓨터박물관"
"제주특별자치도 서귀포시 안덕면 사계리","39","2715650","12","http://tong.visitkorea.or.kr/cms/resource/36/3421436_image2_1.jpg","126.3084395842","33.2282014158","사계해변"
"제주특별자치도 서귀포시 표선면 민속해안로 592","39","128794","12","http://tong.visitkorea.or.kr/cms/resource/01/3034601_image2_1.jpg","126.8424244429","33.3256630271","표선해수욕장"
